55d505ff-df02-4989-8999-9f4d3b6395bd|091c0005-059b-4343-a110-7e779902d0b0|20090622298|2|1245660311|1245660311|1
a2ede2d6-dadc-4a8c-917c-c0ba741705c5|9f6a65bf-797a-4c9c-abdd-c22058010953|20090625001|2|1245887392|1245887392|1
89ec3372-5089-4a35-bc35-c174e8299fb7|4de642a0-6110-4096-8171-30f39a01f16b|20090625002|2|1245887429|1245887429|1
bf6ef83c-ea3c-4779-810f-01197f7ecdc5|beb36bbb-269b-4c4c-81f1-f52ff35c9b34|20090625003|2|1245887586|1245887586|1
c690f00b-18d8-418d-9cd2-d0a8cef14101|e594e98a-97b6-48d3-8686-07a8825d1f15|20090625004|2|1245887992|1245887992|1
7e4496ce-1cd0-41f3-b2b5-7e80797b1cd2|0a195e10-7e05-4442-b4b8-ace31707fdb0|20090625005|2|1245888278|1245888278|1
5f37a8e9-6702-48bc-bc8f-bc88ab30b32e|b18caa51-4b06-4ea4-b61d-ffe57e6cebfa|20090625006|2|1245888315|1245888315|1
f5db9654-f58c-40b8-9b34-b8ea47e9afd2|d1d4a94d-a71f-41ab-aac6-c60b7b879aae|20090625007|2|1245888351|1245888351|1
f192bd37-f700-4a92-983c-2fb9e26164e9|13eaebec-efb9-4616-82bb-4552478bd867|20090625008|2|1245888464|1245888464|1
d177b9a4-08dc-4f02-ac50-bee2266533ac|eb2e6f04-4f0e-493c-813c-62bbd24b2d97|20090625009|2|1245888557|1245888557|1
59d0deeb-fb1c-43f6-8b65-d99767827a14|11a231a0-fe30-42e6-ab55-5939dd44b38e|20090625010|2|1245888564|1245888564|1
36ae4410-8d50-4586-84f6-1aa0e99e05e2|3d031c5f-93ab-4e0f-a203-e387ccf93166|20090625011|2|1245888710|1245888710|1
0bbf18c4-650c-48c8-bbe4-236c1df1cc13|c7e81777-0b95-454b-8be3-07215a25abae|20090625012|2|1245888715|1245888715|1
15676eda-944d-4aac-b62b-830cfbb7f9cc|5a7457c9-91fd-4247-864f-46916ff5ec4a|20090625013|2|1245888806|1245888806|1
9e22cfff-d026-422c-b24c-f0d47e1e738b|ccfc2ab0-da03-4ec9-8f57-710667eaa7b7|20090625014|2|1245888994|1245888994|1
9c29e099-0ade-40c0-aaf1-b27fa0dad945|74493ebc-ce74-4d66-86aa-0976b7d0354d|20090625015|2|1245889032|1245889032|1
5ada492b-1362-463b-b5e5-9808702f5742|65d84e63-3ce6-4fc7-9d46-391218c1762f|20090625016|2|1245889490|1245889490|1
c2b54c0f-5477-400a-b1b6-9b00e0c01e24|35d5764d-00c5-44ac-bd64-b62c3eefd6db|20090625017|2|1245889520|1245889520|1
b717ba4a-8a0f-4737-a7a4-f6cbda60cac9|224122fd-f8c5-4754-afe9-4180f46ef2a4|20090625018|2|1245889542|1245889542|1
dc6f4856-2c0b-44c4-b042-92b06d05f385|b330f235-3785-4549-8d4e-592568032565|20090625019|2|1245889560|1245889560|1
7cf0cf33-0c02-4b5d-bc6c-8fe4e9927d4d|b237d1d2-67ed-452a-82e5-ab686ff35e99|20090625020|2|1245889649|1245889649|1
cad77287-2495-4355-b7eb-f9e28637145b|159dafd0-c912-4e01-a2f4-0cc8a3307ddf|20090625021|2|1245889701|1245889701|1
bdebc486-8c20-45b0-ada7-4bae1cc9a47c|5363b6e4-f23a-4af9-8939-2a9b3e34d57f|20090625022|2|1245889771|1245889771|1
c275b55d-fd3c-4a6c-802d-3d3093889aa5|cdbb4e50-62f4-423c-b180-d72994bcd073|20090625023|2|1245889896|1245889896|1
a0887b27-3e64-403d-a685-dcdffd0165b2|f3fa14da-89de-4ac2-bc4b-d03163b37580|20090625024|2|1245889976|1245889976|1
d253ec38-444e-446a-b21c-45ec87c4cf3e|81545dba-08f9-4220-aaa2-1c73a27e79d4|20090625025|2|1245890091|1245890091|1
60c59747-e9cb-47a7-a807-03e1818b218a|d0dc56f5-a8c8-442b-966a-52bffb72607a|20090625026|2|1245890109|1245890109|1
c8353753-ea5b-4462-9fbe-859530323dd5|12c2e875-c1ec-42b9-ac55-49771b117519|20090625027|2|1245890122|1245890122|1
f384195b-57e2-48af-b4c0-fe96740111c8|b6c6c307-72d2-4565-9281-1eb9198916cf|20090625028|2|1245890278|1245890278|1
aeee2014-7054-46dd-b1e3-37b3e00df6ba|1be44d3c-6aa3-4b0b-a4bf-d76666f3abc5|20090625029|2|1245890386|1245890386|1
7045115f-df55-49f0-8635-719e7d0281cc|fdbc07d2-4af3-42db-b9a3-e9c147fae116|20090625030|2|1245890596|1245890596|1
d8385d1f-cfcd-4c59-92d8-cb2c2261980d|0e921255-6d2b-4eb8-b449-93c8b37fc327|20090625031|2|1245890657|1245890657|1
194d9a0e-dbd7-4605-a498-569e0df8ea38|6f73e58b-22d0-4886-838f-d950613a5509|20090625032|2|1245890785|1245890785|1
dcab2e6d-c46c-4036-9f14-c3680dbff85f|03f5f63a-2642-4689-a01b-688737a92fe2|20090625033|2|1245890823|1245890823|1
838bc0f0-fd07-4c14-b252-ca4029001977|8276c288-2758-4f11-b4c3-dd4ee4e98fea|20090625034|2|1245890873|1245890873|1
2091b234-bd87-41e5-952d-c4611d23575a|645bd7e6-bb50-4cb3-9972-d0301a690a35|20090625035|2|1245890887|1245890887|1
332f93a4-d2bb-45db-8f2b-56fbf6276410|de810449-025a-415b-ae53-a36d9b53eb90|20090625036|2|1245890903|1245890903|1
1d8b64dd-cce4-48cb-aecb-23a91dfd4d5e|1907a490-c612-4858-8641-b74b84b6ce54|20090625037|2|1245890919|1245890919|1
35f564f8-c696-4992-ae6f-6fbce2e4fe81|fe9d3100-8845-4e45-a15a-9da2df63bd12|20090625038|2|1245890934|1245890934|1
81dc6daa-c3ac-4413-85f4-a9d599af4d03|b50bc3c2-e263-4a67-baff-44c100bd68df|20090625039|2|1245891088|1245891088|1
6f4e203b-c33a-4c37-a9d4-c2426271139d|72497a40-ac63-4a63-93a4-ee491b016a7b|20090625040|2|1245891129|1245891129|1
755eec7f-33f9-4914-bd23-8eff452b96a6|8b3361a3-be2a-4852-aa84-0460d0fecb12|20090625041|2|1245891292|1245891292|1
e8cbede8-44db-4859-8e47-3a03ea0c9129|286d87d8-b4c5-4aa4-aaf3-6c5e625d6042|20090625042|2|1245891404|1245891404|1
b9341f1b-92fc-42e2-8025-0a3156973400|d6ced8c6-05bc-4255-a3a1-90cab2750f8e|20090625043|2|1245891427|1245891427|1
1ad475a1-041d-4b13-9177-dca18981e6d2|eb1f8efd-1aa6-47c4-abd8-853bd4acceab|20090625044|2|1245891454|1245891454|1
ffc76ce6-7875-4d7f-bca3-af41c4a662de|860ccf70-fadc-4a5c-9713-b24e416811f4|20090625045|2|1245891600|1245891600|1
226a972a-0f62-4da9-a68f-9763b3dbb1f0|58d15885-df3c-4c7b-a540-1964db1c0701|20090625046|2|1245891658|1245891658|1
868a734a-9706-46af-9a93-65ce37d3aa29|34241fb2-be19-4368-80f9-11ab44a81bb7|20090625047|2|1245891984|1245891984|1
3cd03eae-4c8e-404a-90fa-69f01a01b72b|08d85ad6-2f74-4b4b-a0dd-726ae12047c9|20090625048|2|1245892063|1245892063|1
defe0170-a3c4-403f-b308-8b50b4e63f9d|fb44077f-96cc-4a98-97e8-5bb15b5b1a4b|20090625049|2|1245892159|1245892159|1
7d47c3fc-2d15-402a-b13f-21a1ebd159d9|befcb82b-7d00-4a24-9174-41ae9f18f2dc|20090625050|2|1245892238|1245892238|1
77abf7a2-2985-4232-af35-3a6c98cbb661|af1d0b71-a43a-47b9-8d09-4e1f8faa21d5|20090625051|2|1245892240|1245892240|1
f14c3cd5-fa63-4259-aeb9-71564682c41c|655acdcd-d51d-43d7-a1ff-df099a57416f|20090625052|2|1245892351|1245892351|1
69e77a69-8fbf-4ac1-bbea-df535953ffd3|7247b35f-aec6-4a1e-8d62-621eb028ddb2|20090625053|2|1245892427|1245892427|1
60d1b73b-c379-4a9a-b781-78a583c0d2b5|548d33d6-fa2b-42ae-bf88-51b12d853318|20090625054|2|1245892521|1245892521|1
f4e2688f-8d05-4eff-a199-d7391a7ba2e1|0cdd5b3e-31e6-466e-aab3-be3328d0d035|20090625055|2|1245892876|1245892876|1
b0ae24fd-c2b9-48bf-9c96-7af6589fe7bf|f66eb873-dc87-49cf-8363-1ea4afbce582|20090625056|2|1245892950|1245892950|1
570643e6-e71c-4ed0-abaa-56369eb33e27|f7a2ba91-e503-42c4-b046-975757fedbef|20090625057|2|1245892971|1245892971|1
d66d2944-587c-478e-95bf-99fe0ecf4bad|7e1acc30-808c-4ffb-88cf-c5d02cc4b048|20090625058|2|1245892990|1245892990|1
960941f6-78e8-4355-a521-4cedb6b09163|6f986c68-d56f-43aa-8fd8-81bf8619d492|20090625059|2|1245892995|1245892995|1
55ca17ca-ad91-4f3d-a39d-4bfc775fbf35|c1e115b4-d5e4-4eec-ae69-737fdfbf34f1|20090625060|2|1245893033|1245893033|1
e382b2f1-bf6d-4181-9ce7-25a6c6253016|613aead3-a624-44ec-a215-bf9b21d7a1ae|20090625061|2|1245893484|1245893484|1
b4fb83ea-a253-4130-8ac5-0bc2d3cd1d22|74425a57-ffe0-4bad-bc82-bb729ae9bfbb|20090625062|2|1245893550|1245893550|1
11deaaa3-2666-450e-8e35-bf47e8ed220c|d836df75-31d4-49dc-85f6-a43032e510e1|20090625063|2|1245893561|1245893561|1
b1721fa4-bb04-4cf7-9c89-efa1825b3e4a|917eb2b2-e502-44ba-ac53-29eeb08ed446|20090625064|2|1245893618|1245893618|1
6ba562be-6b78-470c-b9fa-893a8add0895|c3df96dc-46a1-4ace-9c8e-f83e5bc6ba8b|20090625065|2|1245893746|1245893746|1
5093adf2-dee9-421d-b09f-b5e19b14e159|facecc57-d866-405c-a363-53c8f5f012e6|20090625066|2|1245893774|1245893774|1
28f2f566-3222-42ac-8753-7f5461303adc|22d11c4c-de8c-4bf2-af69-ee01c241c08d|20090625067|2|1245893813|1245893813|1
dc8917ec-f731-4f21-9bff-9594d1019b10|4edc05c9-0632-4461-a5eb-1f1da58e671e|20090625068|2|1245893955|1245893955|1
4f6877be-d9ab-4f13-a81c-db5e00d1b699|95e7eecf-05cc-4453-966c-8091c4c22424|20090625069|2|1245894137|1245894137|1
bc912dce-d7bc-4133-acfc-6013302eeb6e|a3bdb498-a515-415c-98f2-8bae2f622f17|20090625070|2|1245894177|1245894177|1
3672e9e0-a674-44a1-863b-cf163a77df70|9d06d468-0ae5-41b3-969c-657399461ee3|20090625071|2|1245894376|1245894376|1
899fdfeb-f8fb-4a0f-b31a-c6e1fd931174|c29aa9d9-7f6d-4238-89cf-a0aea274bdcf|20090625072|2|1245894597|1245894597|1
5967c9dd-8bf1-4bdb-8c40-b64858f1c231|36b79823-b573-4c63-a0ff-ff36551339f0|20090625073|2|1245894635|1245894635|1
e4d16059-5507-4708-a42e-c62b2debeb11|d7e72f73-8219-4d7b-8473-b9e3db50bdb0|20090625074|2|1245894761|1245894761|1
ebd0809b-a6ca-43c5-bc3c-45547583e8dc|d909ee99-d99f-49aa-808a-02240747dc72|20090625075|2|1245894806|1245894806|1
6eb3aad9-be57-4636-82f5-910d76967a99|79e970b2-8565-471c-9908-3fbc63dd18aa|20090625076|2|1245894878|1245894878|1
23483986-6ea4-4cd9-987d-8aaac5ebaf89|95c6913d-57d0-4421-a968-3621dbe3e72f|20090625077|2|1245894981|1245894981|1
64921051-e05c-4e5a-b5f5-fb3888132f1a|46b214fb-824f-4d4a-83d4-010bc3d92c0f|20090625078|2|1245895163|1245895163|1
303116c3-3132-495a-9f23-3a63972482b1|b4442b76-5274-419d-aa88-e1ad30d86bee|20090625079|2|1245895184|1245895184|1
9f83eff4-6cb9-4d8a-8b30-796eb6b8f32d|996a0dd2-237c-493c-aa17-ff86a31632f3|20090625080|2|1245895207|1245895207|1
e212e4ca-3ffa-4e39-aa01-9f828e5f7274|34e033fb-4d83-48c2-9a56-53549222078f|20090625081|2|1245895256|1245895256|1
e9a411f4-0b1d-443e-879d-8fce858beb1e|273d222b-e38b-42c2-bc59-9006f8fc2b79|20090625082|2|1245895272|1245895272|1
677aeb66-4d82-429b-a73c-653e6862d1d1|2bf910b5-02c7-40ce-93f3-d4c0c856d153|20090625083|2|1245895496|1245895496|1
1f66db35-d7c2-44cc-9721-2b62c69678a0|ed8f04ab-5438-4297-a320-45a38ac40d23|20090625084|2|1245895538|1245895538|1
f5699fa2-6d66-4d69-8430-95824e9c87fa|96c9cb7d-1d8a-4a08-af08-e4c63537f735|20090625085|2|1245895704|1245895704|1
831415f8-21e0-4280-a8bf-c8ad9926cd02|b7980f28-acfa-49b4-9b5a-9a5cb9dd51e7|20090625086|2|1245896079|1245896079|1
bfb74d53-b441-4d92-ae0d-97ecd63444ae|6da170fd-5b8c-44cf-82d9-552028063a5b|20090625087|2|1245896243|1245896243|1
e5b4c877-20e3-4459-af2d-6cf8fd35f645|3f1e99e9-9453-4dd3-b77b-17cd4dea80a9|20090625088|2|1245896438|1245896438|1
3ba23214-0ed4-4dd1-a199-0f034fba4133|8c6e78bd-1f4c-40a0-9639-b18fd28b28be|20090625089|2|1245896559|1245896559|1
de037b8a-df3d-4df4-99f9-51fdc6f84d56|79c4ff93-f998-41ca-894a-8819dbe3cb33|20090625090|2|1245897764|1245897764|1
5b9a4e42-7102-4301-9051-4ab75fac43fb|0b0cc831-92fe-4ab3-a4bc-b1afaf9ea49f|20090625091|2|1245897803|1245897803|1
5c5dec5c-4489-489e-b262-78abfda400ea|91b81040-ba97-44ee-9abe-4293cad68e21|20090625092|2|1245897829|1245897829|1
8ec7b449-91ec-4816-b6e7-a82e51322db4|806b2eef-622d-401b-a4f0-670dc96945f7|20090625093|2|1245897886|1245897886|1
af24d0d8-e738-466f-aaff-8c5b15c621d7|7503ff51-a046-4c26-b666-8d3a68dbf8b1|20090625094|2|1245898212|1245898212|1
02123bb2-4652-44c0-aefe-3de44f23cec6|ac93e6d6-6ad7-4716-b29f-5d3887f1f075|20090625095|2|1245898228|1245898228|1
9d009ca7-cbad-4254-bcb7-44ce3796755f|18fc942b-6690-49a3-8658-a6abc7b8d189|20090625096|2|1245898490|1245898490|1
adcd8279-591e-4210-9872-af036f3c038e|259469b9-c78d-4791-ab0d-4c11dcd195c8|20090625097|2|1245899129|1245899129|1
a23005a4-dd60-4ab6-b158-15579a116dec|a3311ec0-4a2b-4891-86eb-b64486e2e15a|20090625098|2|1245899179|1245899179|1
25498aae-e715-4cf5-be23-0dbaf8532d69|15241dd4-5907-4abe-8748-a6fd155547b9|20090625099|2|1245899489|1245899489|1
1566a5c0-ea73-4560-bd7d-6d930ade1a6d|763e2c90-71f3-4961-b020-65e2f0220ca7|20090625100|2|1245899511|1245899511|1
8095b40d-9ab4-4c34-b3d4-c54510ffbf72|c5d251ac-f15a-41c6-b08f-4a253eef5263|20090625101|2|1245899718|1245899718|1
5909e235-188b-4525-962a-888d7f2fd0e2|9b909543-9daf-4c12-bd20-14092406ad17|20090625102|2|1245899736|1245899736|1
1b7f9ec3-50f7-4cbb-b440-0e837f2eac9e|c0da317b-6d5e-46e9-b957-df006fc955b5|20090625103|2|1245899778|1245899778|1
bcf30591-73ef-45f2-bcef-a9fe861a2143|c649437f-e9ed-44c7-9ff1-0accea16f1e0|20090625104|2|1245900032|1245900032|1
a74a8f73-3d36-4e45-837d-52382bb33c3d|9b293165-8238-4784-83ed-30ac3e7ee0bd|20090625105|2|1245900144|1245900144|1
5cbdb575-5215-495a-898d-0404c1741a29|5d7fd1b2-dd87-4f18-8664-5fc8cf5d6e58|20090625106|2|1245900216|1245900216|1
9e9df85c-752b-4342-9738-b30c0fa76508|3bdcbd6e-b6bb-43e2-93c8-86a6c9bfbaa3|20090625107|2|1245900226|1245900226|1
409ab95b-9d9d-4ee1-aa16-cd57d69442d1|378e4e44-c799-43bb-bd95-f7a4f0b2d61e|20090625108|2|1245900369|1245900369|1
80c2b8c6-8efd-4478-b7ec-85e623366270|de547982-f438-4581-b40d-9092c1e89f8b|20090625109|2|1245900447|1245900447|1
dab32f05-b409-4d3e-b453-c3b3f32b74f1|fa2b03a3-78c2-4a8f-ab94-096a1965ba11|20090625110|2|1245900622|1245900622|1
dd9904f4-a40e-41d8-bbe0-a44fcf996303|4ef7ab03-9320-4223-a4a0-d1ce5d6e6bac|20090625111|2|1245900663|1245900663|1
68a674e7-c009-423d-a3e9-60cb65f0fb86|8971adb4-c82a-4c01-a4fd-e63b4956c872|20090625112|2|1245900793|1245900793|1
